GM_PONTO;CD_GEOCODIGO;TIPO;CD_GEOCODSD;NM_SUBDISTRITO;CD_GEOCODDS;NM_DISTRITO;CD_GEOCODMU;NM_MUNICIPIO;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGORIA;NM_CATEGORIA;NM_LOCALIDADE;LONG;LAT;ALT
;291380405000001;URBANO;29138040500;;291380405;IPECAETÁ;2913804;IPECAETÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;IPECAETÁ;-39,30602564;-12,31419931;185,798293
;291380410000001;URBANO;29138041000;;291380410;CAVUNGE;2913804;IPECAETÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;2;10;VILA;CAVUNGE;-39,34203907;-12,2490003;186,758015
;291390305000001;URBANO;29139030500;;291390305;IPIAÚ;2913903;IPIAÚ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;IPIAÚ;-39,73565418;-14,13747367;144,802744
;291390305000046;RURAL;29139030500;;291390305;IPIAÚ;2913903;IPIAÚ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00002;POVOADO;FAZENDA DO POVO;-39,71261297;-14,05744905;163,51115
;291390305000050;RURAL;29139030500;;291390305;IPIAÚ;2913903;IPIAÚ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00001;POVOADO;CÓRREGO DE PEDRAS;-39,73629458;-13,9402362;213,437611
;291400005000001;URBANO;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;IPIRÁ;-39,74070848;-12,16028688;314,319456
;291400005000036;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00003;POVOADO;CORAÇÃO DE MARIA;-39,5972071;-12,26767412;245,656169
;291400005000045;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00001;POVOADO;PAU-FERRO;-39,69330393;-12,19741074;354,14239
;291400005000055;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00010;POVOADO;SÃO ROQUE;-39,49126643;-12,30097782;253,333084
;291400005000061;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00002;POVOADO;IPIRAZINHO;-39,73499176;-12,18619213;294,984359
;291400005000062;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00008;POVOADO;NOVA BRASÍLIA;-39,69555407;-12,05483504;285,489016
;291400005000087;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00015;POVOADO;JOÃO VELHO;-39,89369686;-12,30254416;241,907541
;291400005000088;RURAL;29140000500;;291400005;IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00014;POVOADO;SANTA RITA;-39,70831268;-12,18359944;347,888627
;291400015000001;URBANO;29140001500;;291400015;BONFIM DE IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;2;15;VILA;BONFIM DE IPIRÁ;-39,74655118;-11,92929759;345
;291400015000004;RURAL;29140001500;;291400015;BONFIM DE IPIRÁ;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00006;POVOADO;ALTO ALEGRE;-39,69847437;-11,93730317;315,50043
;291400025000001;URBANO;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;2;25;VILA;MALHADOR;-39,88182077;-12,11272848;238,695566
;291400025000002;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00011;POVOADO;RIO PEIXE;-39,8910067;-12,09122946;253,640397
;291400025000003;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00005;POVOADO;UMBURANAS;-39,85036045;-12,11018185;257,496089
;291400025000013;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;4;00012;PROJETO DE ASSENTAMENTO;AGROVILA DO PA ALDEIA;-39,9554924;-12,33717912;278,857807
;291400025000014;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00013;POVOADO;AMPARO;-40,02646878;-12,19551314;255,438161
;291400025000015;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00009;POVOADO;CAIXA D'ÁGUA;-39,94940657;-12,33389557;284,576511
;291400025000018;RURAL;29140002500;;291400025;MALHADOR;2914000;IPIRÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00016;POVOADO;CONCEIÇÃO;-39,89737632;-12,30082035;233,207786
;291410905000001;URBANO;29141090500;;291410905;IPUPIARA;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;1;05;CIDADE;IPUPIARA;-42,61068885;-11,8288274;738,227969
;291410905000011;RURAL;29141090500;;291410905;IPUPIARA;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;3;00003;POVOADO;BELA SOMBRA;-42,67077591;-11,86137825;728,582509
;291410910000001;URBANO;29141091000;;291410910;IBIPETUM;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;2;10;VILA;IBIPETUM;-42,64116337;-11,79781492;696,699586
;291410910000006;RURAL;29141091000;;291410910;IBIPETUM;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;3;00001;POVOADO;SODRELÂNDIA;-42,69812647;-11,8595527;718,39642
;291410910000007;RURAL;29141091000;;291410910;IBIPETUM;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;3;00002;POVOADO;PINTADA;-42,6935466;-11,8287516;689,124115
;291410910000009;RURAL;29141091000;;291410910;IBIPETUM;2914109;IPUPIARA;BOQUIRA;CENTRO SUL BAIANO;BAHIA;3;00004;POVOADO;RIACHO DA TELHA;-42,66902254;-11,79929036;670,246331
;291420805000001;URBANO;29142080500;;291420805;IRAJUBA;2914208;IRAJUBA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;1;05;CIDADE;IRAJUBA;-40,0838518;-13,25661015;560,920667
;291420805000010;RURAL;29142080500;;291420805;IRAJUBA;2914208;IRAJUBA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;3;00002;POVOADO;KM 75;-40,01855835;-13,2290227;650,685616
;291420805000011;RURAL;29142080500;;291420805;IRAJUBA;2914208;IRAJUBA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;3;00001;POVOADO;KM 70;-40,01435081;-13,27150802;503,493401
;291430705000001;URBANO;29143070500;;291430705;IRAMAIA;2914307;IRAMAIA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;1;05;CIDADE;IRAMAIA;-40,96958248;-13,29365119;593,21864
;291430710000001;URBANO;29143071000;;291430710;NOVO ACRE;2914307;IRAMAIA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;2;10;VILA;NOVO ACRE;-41,10717373;-13,43434589;539,386728
;291430710000010;RURAL;29143071000;;291430710;NOVO ACRE;2914307;IRAMAIA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;3;00002;POVOADO;CRUZLÂNDIA;-40,84596945;-13,48945427;420,384139
;291430710000012;RURAL;29143071000;;291430710;NOVO ACRE;2914307;IRAMAIA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;3;00001;POVOADO;OLHOS D'ÁGUA DO CRUZEIRO;-40,94638047;-13,52545197;425,984932
;291430710000015;RURAL;29143071000;;291430710;NOVO ACRE;2914307;IRAMAIA;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;3;00003;POVOADO;COBREIRO;-41,06959825;-13,40147675;560,337077
;291440605000001;URBANO;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;IRAQUARA;-41,61795886;-12,24350102;722,102129
;291440605000008;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00006;POVOADO;MATINHA;-41,44506914;-12,1609867;876,492822
;291440605000010;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00007;POVOADO;SANTA RITA;-41,58579047;-12,34864568;699,412569
;291440605000016;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00001;POVOADO;VÁRZEA;-41,68011983;-12,17885623;680,524463
;291440605000017;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00008;POVOADO;GAMELEIRINHA;-41,65012641;-12,16282368;797,997329
;291440605000018;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00002;POVOADO;CANABRAVA;-41,71129765;-12,2222065;695,231255
;291440605000019;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00003;POVOADO;ÁGUA DE REGA;-41,77573764;-12,17461014;817,489569
;291440605000026;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00009;POVOADO;ZABELÊ;-41,66438045;-12,35413294;732,001862
;291440605000027;RURAL;29144060500;;291440605;IRAQUARA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00010;POVOADO;SANTÍSSIMO;-41,62485407;-12,32195564;716,016942
;291440610000001;URBANO;29144061000;;291440610;IRAPORANGA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;2;10;VILA;IRAPORANGA;-41,51488453;-12,27440171;659,776479
;291440610000004;RURAL;29144061000;;291440610;IRAPORANGA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00004;POVOADO;CERCO;-41,45066115;-12,17343622;842,477874
;291440610000007;RURAL;29144061000;;291440610;IRAPORANGA;2914406;IRAQUARA;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00005;POVOADO;RIACHO DO MEL;-41,49303287;-12,33442058;661,300753
;291450505000001;URBANO;29145050500;;291450505;IRARÁ;2914505;IRARÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;IRARÁ;-38,77165078;-12,03370396;245,991496
;291450505000026;RURAL;29145050500;;291450505;IRARÁ;2914505;IRARÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;3;00001;POVOADO;CAROBA;-38,79625821;-12,04009319;308,143213
;291450510000001;URBANO;29145051000;;291450510;BENTO SIMÕES;2914505;IRARÁ;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BAHIA;2;10;VILA;BENTO SIMÕES;-38,74361766;-12,14443394;252,877663
;291460405000001;URBANO;29146040500;;291460405;IRECÊ;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;IRECÊ;-41,85886048;-11,30337962;725,188403
;291460425000001;URBANO;29146042500;;291460425;ANGICAL;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;2;25;VILA;ANGICAL;-41,75380705;-11,23597741;804,604405
;291460425000004;RURAL;29146042500;;291460425;ANGICAL;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00010;POVOADO;QUEIMADAS;-41,75768167;-11,27586957;826,956108
;291460425000005;RURAL;29146042500;;291460425;ANGICAL;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00003;POVOADO;MOCOZEIRO;-41,81994691;-11,25873026;797,969838
;291460430000002;RURAL;29146043000;;291460430;CONQUISTA;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00006;POVOADO;LAGOA NOVA;-41,74466633;-11,34001742;800,229899
;291460430000004;RURAL;29146043000;;291460430;CONQUISTA;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00005;POVOADO;ACHADO;-41,77938681;-11,33037496;785,086458
;291460435000001;URBANO;29146043500;;291460435;ITAPICURU;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;2;35;VILA;ITAPICURU;-41,9321601;-11,33548911;761,918391
;291460435000004;RURAL;29146043500;;291460435;ITAPICURU;2914604;IRECÊ;IRECÊ;CENTRO NORTE BAIANO;BAHIA;3;00002;POVOADO;UMBUZEIRO;-41,91848516;-11,31698852;720,251866
;291465305000001;URBANO;29146530500;;291465305;ITABELA;2914653;ITABELA;PORTO SEGURO;SUL BAIANO;BAHIA;1;05;CIDADE;ITABELA;-39,55323778;-16,57583606;156,007462
;291465305000026;RURAL;29146530500;;291465305;ITABELA;2914653;ITABELA;PORTO SEGURO;SUL BAIANO;BAHIA;3;00001;POVOADO;MONTINHO;-39,49046669;-16,83686045;107,676006
;291465305000027;RURAL;29146530500;;291465305;ITABELA;2914653;ITABELA;PORTO SEGURO;SUL BAIANO;BAHIA;3;00002;POVOADO;MONTE PASCOAL;-39,44284867;-16,71851408;43,641058
;291470305000001;URBANO;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;1;05;CIDADE;ITABERABA;-40,30699492;-12,53225409;261,884059
;291470305000050;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00001;POVOADO;ITAÍBA;-40,33086206;-12,43954974;306,99501
;291470305000053;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00004;POVOADO;ALAGOAS;-40,33602984;-12,42949963;321,017422
;291470305000056;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00005;POVOADO;CHAPADA;-40,37557238;-12,30679938;393,216992
;291470305000057;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00002;POVOADO;IPOEIRA;-40,32914409;-12,35524978;346,997346
;291470305000062;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00006;POVOADO;GUARIBAS;-40,27698913;-12,35319907;286,911678
;291470305000065;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00007;POVOADO;SANTA QUITÉRIA;-40,04118544;-12,36197118;223,268886
;291470305000068;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00003;POVOADO;SÃO VICENTE;-39,93909667;-12,51529912;198,694201
;291470305000072;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00008;POVOADO;ALTO VERMELHO;-40,1123674;-12,44194942;284,31439
;291470305000073;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;4;00009;PROJETO DE ASSENTAMENTO;AGROVILA DO PA REUNIDA VAZANTE;-40,3923672;-12,48154998;313,640646
;291470305000092;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00010;POVOADO;VILA NOVA;-40,21713334;-12,31724995;277,791376
;291470305000094;RURAL;29147030500;;291470305;ITABERABA;2914703;ITABERABA;ITABERABA;CENTRO NORTE BAIANO;BAHIA;3;00011;POVOADO;SANTA HELENA;-40,21944392;-12,30769988;279,399456
;291480205000001;URBANO;29148020500;;291480205;ITABUNA;2914802;ITABUNA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;ITABUNA;-39,27310895;-14,78903955;61,765312
;291480205000230;RURAL;29148020500;;291480205;ITABUNA;2914802;ITABUNA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00001;POVOADO;MUTUNS;-39,2977662;-14,72675;70,297247
;291480205000237;RURAL;29148020500;;291480205;ITABUNA;2914802;ITABUNA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00003;POVOADO;ITAMARACÁ;-39,3769512;-14,93180674;75,249719
;291490105000001;URBANO;29149010500;;291490105;ITACARÉ;2914901;ITACARÉ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;ITACARÉ;-38,99484155;-14,27824929;10,825464
;291490105000010;RURAL;29149010500;;291490105;ITACARÉ;2914901;ITACARÉ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;4;00002;PROJETO DE ASSENTAMENTO;AGROVILA DO PA PANCADA GRANDE;-39,09921289;-14,27520176;67,934637
;291490110000001;URBANO;29149011000;;291490110;TABOQUINHAS;2914901;ITACARÉ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;2;10;VILA;TABOQUINHAS;-39,17341233;-14,35425967;51,983641
;291490110000003;RURAL;29149011000;;291490110;TABOQUINHAS;2914901;ITACARÉ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00001;POVOADO;ÁGUA FRIA;-39,21030801;-14,35263179;54,759312
;291500705000001;URBANO;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;1;05;CIDADE;ITAETÉ;-40,96341877;-12,98203399;307,205931
;291500705000008;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;3;00002;POVOADO;BANDEIRA DE MELO;-40,81525837;-13,03301516;292,549663
;291500705000010;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;3;00001;POVOADO;ALMACEGA;-40,96020449;-13,0157386;315,851189
;291500705000011;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;4;00006;PROJETO DE ASSENTAMENTO;AGROVILA DO PA MOÇAMBIQUE;-40,96226465;-13,02705422;329,874694
;291500705000012;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;3;00004;POVOADO;BANANEIRAS;-40,94995934;-13,18856449;556,735638
;291500705000013;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;3;00005;POVOADO;RUMO;-41,06573877;-13,20861998;428,744032
;291500705000017;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;3;00003;POVOADO;AGROVILA DO PA COLÔNIA DO INCRA;-41,10856537;-13,06142187;326,812107
;291500705000020;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;4;00007;PROJETO DE ASSENTAMENTO;AGROVILA DO PA ROSELY NUNES;-41,15200365;-12,93104681;442,944979
;291500705000027;RURAL;29150070500;;291500705;ITAETÉ;2915007;ITAETÉ;SEABRA;CENTRO SUL BAIANO;BAHIA;4;00008;PROJETO DE ASSENTAMENTO;AGROVILA DO PA BAIXÃO;-41,06267376;-13,13466724;422,167845
;291510605000001;URBANO;29151060500;;291510605;ITAGI;2915106;ITAGI;JEQUIÉ;CENTRO SUL BAIANO;BAHIA;1;05;CIDADE;ITAGI;-40,01362499;-14,16179372;238,428646
;291520505000001;URBANO;29152050500;;291520505;ITAGIBÁ;2915205;ITAGIBÁ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;ITAGIBÁ;-39,84851556;-14,28651417;175,2987
;291520505000013;RURAL;29152050500;;291520505;ITAGIBÁ;2915205;ITAGIBÁ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00002;POVOADO;ACARACI;-39,9235821;-14,3633127;300,728414
;291520505000018;RURAL;29152050500;;291520505;ITAGIBÁ;2915205;ITAGIBÁ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00001;POVOADO;TAPIRAGI;-39,94324435;-14,2475411;220,716551
;291520510000001;URBANO;29152051000;;291520510;JAPOMIRIM;2915205;ITAGIBÁ;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;2;10;VILA;JAPOMIRIM;-39,73651164;-14,14384748;135,153705
;291530405000001;URBANO;29153040500;;291530405;ITAGIMIRIM;2915304;ITAGIMIRIM;PORTO SEGURO;SUL BAIANO;BAHIA;1;05;CIDADE;ITAGIMIRIM;-39,61519181;-16,08814328;180,784821
;291530405000012;RURAL;29153040500;;291530405;ITAGIMIRIM;2915304;ITAGIMIRIM;PORTO SEGURO;SUL BAIANO;BAHIA;3;00001;POVOADO;UNIÃO BAHIA;-39,89218788;-16,23405338;268,710476
;291535305000001;URBANO;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;1;05;CIDADE;ITAGUAÇU DA BAHIA;-42,40115712;-11,00872221;439,328263
;291535305000003;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00001;POVOADO;LAJES;-42,42596177;-10,94420027;461,189004
;291535305000004;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00002;POVOADO;VÁRZEA GRANDE;-42,51264319;-10,9063883;484,782217
;291535305000009;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00004;POVOADO;MUNDINHO;-42,17911907;-11,0298194;542,852636
;291535305000010;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00009;POVOADO;PONTAL;-42,20278206;-11,03789743;529,945917
;291535305000012;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00010;POVOADO;RIO VERDE DE BAIXO;-42,32654017;-10,99061872;452,848641
;291535305000013;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00008;POVOADO;BARREIROS;-42,35772964;-11,11520964;425,388884
;291535305000016;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00003;POVOADO;RIO VERDE I;-42,35637921;-10,97766537;453,130343
;291535305000028;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;4;00012;PROJETO DE ASSENTAMENTO;AGROVILA DO PA SERTÃO BONITO;-42,07163472;-10,71152601;426,012763
;291535305000029;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;4;00011;PROJETO DE ASSENTAMENTO;AGROVILA DO PA FAZENDA ALMAS;-42,24717517;-10,87529762;420,680369
;291535305000033;RURAL;29153530500;;291535305;ITAGUAÇU DA BAHIA;2915353;ITAGUAÇU DA BAHIA;BARRA;VALE SÃO-FRANCISCANO DA BAHIA;BAHIA;3;00013;POVOADO;PAU D'ARCO;-42,14790785;-11,04605098;587,376698
;291540305000001;URBANO;29154030500;;291540305;ITAJU DO COLÔNIA;2915403;ITAJU DO COLÔNIA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;ITAJU DO COLÔNIA;-39,72472461;-15,14019355;162,620868
;291540305000017;RURAL;29154030500;;291540305;ITAJU DO COLÔNIA;2915403;ITAJU DO COLÔNIA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;5;00002;ALDEIA INDÍGENA;ALDEIA INDÍGENA BARRETÁ;-39,72912812;-15,16068122;174,863407
;291540320000001;URBANO;29154032000;;291540320;PALMIRA;2915403;ITAJU DO COLÔNIA;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;2;20;VILA;PALMIRA;-39,57320126;-15,17589381;204,907679
;291550205000001;URBANO;29155020500;;291550205;ITAJUÍPE;2915502;ITAJUÍPE;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;1;05;CIDADE;ITAJUÍPE;-39,38178815;-14,67801899;99,081983
;291550205000023;RURAL;29155020500;;291550205;ITAJUÍPE;2915502;ITAJUÍPE;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00001;POVOADO;RUINHA DE SÃO CRISTÓVÃO;-39,41414632;-14,68218033;127,785109
;291550205000024;RURAL;29155020500;;291550205;ITAJUÍPE;2915502;ITAJUÍPE;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00002;POVOADO;SEQUEIRO GRANDE;-39,42760769;-14,68743199;139,775361
;291550210000001;URBANO;29155021000;;291550210;BANDEIRA DO ALMADA;2915502;ITAJUÍPE;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;2;10;VILA;BANDEIRA DO ALMADA;-39,50843001;-14,66499999;193,156048
;291550210000006;RURAL;29155021000;;291550210;BANDEIRA DO ALMADA;2915502;ITAJUÍPE;ILHÉUS-ITABUNA;SUL BAIANO;BAHIA;3;00003;POVOADO;UNIÃO QUEIMADA;-39,47538987;-14,68030459;183,166657
;291560105000001;URBANO;29156010500;;291560105;ITAMARAJU;2915601;ITAMARAJU;PORTO SEGURO;SUL BAIANO;BAHIA;1;05;CIDADE;ITAMARAJU;-39,53303988;-17,0423376;63,656245
;291560105000055;RURAL;29156010500;;291560105;ITAMARAJU;2915601;ITAMARAJU;PORTO SEGURO;SUL BAIANO;BAHIA;3;00006;POVOADO;NOVA ALEGRIA;-39,90702914;-16,86929557;91,708728
;291560105000060;RURAL;29156010500;;291560105;ITAMARAJU;2915601;ITAMARAJU;PORTO SEGURO;SUL BAIANO;BAHIA;3;00009;POVOADO;VILA UNIÃO;-39,76038227;-16,7401084;183,232987
;291560105000063;RURAL;29156010500;;291560105;ITAMARAJU;2915601;ITAMARAJU;PORTO SEGURO;SUL BAIANO;BAHIA;3;00007;POVOADO;PAU D'ALHO;-39,75151494;-16,90776187;45,966444
